weather_id,region,date_id,time_of_day,temperature_c,precipitation_mm,fog_intensity,weather_condition
409,Jaipur,20230105,00:00:00,28.1,5.4,Medium,Foggy
410,Lucknow,20230105,00:00:00,22.4,6.2,Medium,Foggy
411,Kanpur,20230105,00:00:00,25.0,2.0,None,Sunny
412,Nagpur,20230105,00:00:00,29.8,1.5,None,Cloudy
413,Indore,20230105,00:00:00,30.0,0.1,Medium,Foggy
414,Thane,20230105,00:00:00,24.3,9.8,None,Rainy
415,Bhopal,20230105,00:00:00,33.1,15.6,Medium,Foggy
416,Visakhapatnam,20230105,00:00:00,33.9,18.1,Low,Foggy
417,Patna,20230105,00:00:00,26.6,0.2,Low,Foggy
418,Vadodara,20230105,00:00:00,27.0,8.6,Low,Foggy
419,Ghaziabad,20230105,00:00:00,30.7,1.3,Medium,Foggy
420,Ludhiana,20230105,00:00:00,32.5,3.8,None,Cloudy
421,Agra,20230105,00:00:00,29.5,1.0,None,Sunny
422,Nashik,20230105,00:00:00,27.9,3.7,None,Sunny
423,Faridabad,20230105,00:00:00,24.9,14.3,Medium,Foggy
424,Meerut,20230105,00:00:00,19.1,9.1,None,Rainy
425,Rajkot,20230105,00:00:00,33.5,4.1,None,Cloudy
426,Kalyan,20230105,00:00:00,36.0,0.7,High,Foggy
427,Vasai-Virar,20230105,00:00:00,22.2,7.2,Low,Foggy
428,Varanasi,20230105,00:00:00,37.5,0.8,None,Sunny
429,Srinagar,20230105,00:00:00,31.0,1.7,None,Sunny
430,Aurangabad,20230105,00:00:00,32.8,4.5,Medium,Foggy
431,Dhanbad,20230105,00:00:00,31.7,0.2,None,Sunny
432,Amritsar,20230105,00:00:00,32.0,1.9,Medium,Foggy
433,Navi Mumbai,20230105,00:00:00,34.2,9.4,Low,Foggy
434,Allahabad,20230105,00:00:00,30.8,2.3,Low,Foggy
435,Ranchi,20230105,00:00:00,31.6,9.1,Low,Foggy
436,Howrah,20230105,00:00:00,25.4,0.9,High,Foggy
437,Coimbatore,20230105,00:00:00,29.4,9.3,None,Rainy
438,Jabalpur,20230105,00:00:00,34.2,18.4,None,Rainy
439,Gwalior,20230105,00:00:00,24.0,0.9,Low,Foggy
440,Vijayawada,20230105,00:00:00,30.3,3.1,None,Cloudy
441,Jodhpur,20230105,00:00:00,35.6,3.1,Medium,Foggy
442,Madurai,20230105,00:00:00,22.5,16.2,Medium,Foggy
443,Raipur,20230105,00:00:00,30.4,3.8,None,Sunny
444,Kota,20230105,00:00:00,22.7,6.6,Low,Foggy
445,Guwahati,20230105,00:00:00,35.8,1.6,None,Sunny
446,Chandigarh,20230105,00:00:00,28.0,2.1,None,Cloudy
447,Solapur,20230105,00:00:00,20.8,1.0,None,Cloudy
448,Hubli–Dharwad,20230105,00:00:00,26.0,3.9,None,Cloudy
449,Mysore,20230105,00:00:00,21.8,15.0,None,Rainy
450,Tiruchirappalli,20230105,00:00:00,33.6,3.9,None,Cloudy
451,Bareilly,20230105,00:00:00,25.5,3.2,Low,Foggy
452,Aligarh,20230105,00:00:00,32.1,1.2,Low,Foggy
453,Moradabad,20230105,00:00:00,19.9,0.0,Low,Foggy
454,Jalandhar,20230105,00:00:00,23.0,5.4,Medium,Foggy
455,Bhubaneswar,20230105,00:00:00,35.1,24.6,None,Rainy
456,Salem,20230105,00:00:00,27.8,1.6,Low,Foggy
457,Warangal,20230105,00:00:00,35.2,3.7,Low,Foggy
458,Guntur,20230105,00:00:00,31.3,7.7,Low,Foggy
459,Bhiwandi,20230105,00:00:00,16.7,7.8,Medium,Foggy
460,Saharanpur,20230105,00:00:00,25.1,4.0,None,Sunny
461,Gorakhpur,20230105,00:00:00,32.4,9.9,None,Rainy
462,Bikaner,20230105,00:00:00,27.2,4.3,Low,Foggy
463,Amravati,20230105,00:00:00,27.3,0.3,Medium,Foggy
464,Noida,20230105,00:00:00,36.5,0.4,None,Sunny
465,Jamshedpur,20230105,00:00:00,20.4,3.2,None,Cloudy
466,Bhilai,20230105,00:00:00,35.1,4.2,None,Sunny
467,Cuttack,20230105,00:00:00,22.8,8.4,Low,Foggy
468,Firozabad,20230105,00:00:00,26.5,12.0,Low,Foggy
469,Kochi,20230105,00:00:00,40.5,3.4,High,Foggy
470,Nellore,20230105,00:00:00,36.3,4.3,None,Sunny
471,Bhavnagar,20230105,00:00:00,34.2,1.1,Low,Foggy
472,Dehradun,20230105,00:00:00,28.0,0.9,Low,Foggy
473,Durgapur,20230105,00:00:00,24.2,7.0,None,Rainy
474,Asansol,20230105,00:00:00,25.1,3.1,Low,Foggy
475,Rourkela,20230105,00:00:00,32.2,0.7,None,Sunny
476,Nanded,20230105,00:00:00,35.6,12.1,None,Rainy
477,Kolhapur,20230105,00:00:00,35.3,0.2,None,Cloudy
478,Ajmer,20230105,00:00:00,26.8,13.3,High,Foggy
479,Akola,20230105,00:00:00,33.7,0.1,None,Cloudy
480,Gulbarga,20230105,00:00:00,29.7,8.3,Medium,Foggy
481,Jamnagar,20230105,00:00:00,30.8,9.3,None,Rainy
482,Ujjain,20230105,00:00:00,31.4,0.1,Low,Foggy
483,Loni,20230105,00:00:00,33.0,17.3,Low,Foggy
484,Siliguri,20230105,00:00:00,34.1,3.9,High,Foggy
485,Jhansi,20230105,00:00:00,20.5,3.8,None,Sunny
486,Ulhasnagar,20230105,00:00:00,24.7,21.9,Medium,Foggy
487,Nellore,20230105,00:00:00,37.2,7.9,Low,Foggy
488,Bilaspur,20230105,00:00:00,32.3,0.8,Medium,Foggy
489,Shimla,20230105,00:00:00,30.4,2.6,Low,Foggy
490,Panipat,20230105,00:00:00,26.6,2.0,None,Cloudy
491,Bharatpur,20230105,00:00:00,28.1,0.7,Low,Foggy
492,Gandhinagar,20230105,00:00:00,36.6,2.1,Medium,Foggy
493,Pimpri-Chinchwad,20230105,00:00:00,27.5,0.2,Low,Foggy
494,Anantapur,20230105,00:00:00,30.2,4.9,None,Cloudy
495,Dewas,20230105,00:00:00,31.6,3.1,Medium,Foggy
496,Karnal,20230105,00:00:00,33.0,3.7,Medium,Foggy
497,Tirunelveli,20230105,00:00:00,29.1,1.2,High,Foggy
498,Bathinda,20230105,00:00:00,26.7,10.1,Low,Foggy
499,Rewa,20230105,00:00:00,25.3,3.7,Medium,Foggy
500,Satna,20230105,00:00:00,30.1,6.6,Low,Foggy
501,Mumbai,20230106,00:00:00,31.8,6.5,None,Rainy
502,Delhi,20230106,00:00:00,23.2,6.3,None,Rainy
503,Bengaluru,20230106,00:00:00,29.5,5.6,None,Rainy
504,Hyderabad,20230106,00:00:00,36.9,1.7,Medium,Foggy
505,Ahmedabad,20230106,00:00:00,38.6,1.6,None,Cloudy
506,Chennai,20230106,00:00:00,26.6,6.7,Low,Foggy
507,Kolkata,20230106,00:00:00,32.1,1.0,High,Foggy
508,Pune,20230106,00:00:00,17.4,0.3,None,Sunny
509,Jaipur,20230106,00:00:00,31.5,6.0,None,Rainy
510,Lucknow,20230106,00:00:00,28.4,0.3,None,Cloudy
511,Kanpur,20230106,00:00:00,18.6,6.4,Low,Foggy
512,Nagpur,20230106,00:00:00,20.7,16.5,Medium,Foggy
513,Indore,20230106,00:00:00,29.6,1.0,Medium,Foggy
514,Thane,20230106,00:00:00,29.9,1.8,None,Cloudy
515,Bhopal,20230106,00:00:00,27.2,7.6,Low,Foggy
516,Visakhapatnam,20230106,00:00:00,36.8,8.1,Low,Foggy
517,Patna,20230106,00:00:00,26.5,3.0,Low,Foggy
518,Vadodara,20230106,00:00:00,37.2,5.9,None,Rainy
519,Ghaziabad,20230106,00:00:00,33.4,2.5,Medium,Foggy
520,Ludhiana,20230106,00:00:00,35.6,1.6,Medium,Foggy
521,Agra,20230106,00:00:00,18.6,4.3,Low,Foggy
522,Nashik,20230106,00:00:00,37.3,0.5,None,Sunny
523,Faridabad,20230106,00:00:00,26.8,3.6,Low,Foggy
524,Meerut,20230106,00:00:00,28.2,8.9,High,Foggy
525,Rajkot,20230106,00:00:00,36.4,0.4,None,Sunny
526,Kalyan,20230106,00:00:00,26.7,8.6,Low,Foggy
527,Vasai-Virar,20230106,00:00:00,24.7,0.5,None,Sunny
528,Varanasi,20230106,00:00:00,32.5,4.0,None,Sunny
529,Srinagar,20230106,00:00:00,28.0,3.2,None,Cloudy
530,Aurangabad,20230106,00:00:00,21.4,5.8,Medium,Foggy
531,Dhanbad,20230106,00:00:00,35.5,5.8,None,Rainy
532,Amritsar,20230106,00:00:00,34.3,3.3,Low,Foggy
533,Navi Mumbai,20230106,00:00:00,32.3,31.5,Low,Foggy
534,Allahabad,20230106,00:00:00,34.8,6.1,None,Rainy
535,Ranchi,20230106,00:00:00,30.0,2.7,None,Sunny
536,Howrah,20230106,00:00:00,19.9,6.9,Low,Foggy
537,Coimbatore,20230106,00:00:00,29.8,4.7,None,Sunny
538,Jabalpur,20230106,00:00:00,28.9,11.6,None,Rainy
539,Gwalior,20230106,00:00:00,31.1,12.5,Low,Foggy
540,Vijayawada,20230106,00:00:00,27.6,5.0,High,Foggy
541,Jodhpur,20230106,00:00:00,37.9,3.7,None,Sunny
542,Madurai,20230106,00:00:00,31.5,25.6,Medium,Foggy
543,Raipur,20230106,00:00:00,41.3,13.5,None,Rainy
544,Kota,20230106,00:00:00,32.4,4.7,None,Cloudy
545,Guwahati,20230106,00:00:00,26.5,0.0,Low,Foggy
546,Chandigarh,20230106,00:00:00,39.2,16.5,Medium,Foggy
547,Solapur,20230106,00:00:00,24.2,8.2,Low,Foggy
548,Hubli–Dharwad,20230106,00:00:00,29.6,0.1,Low,Foggy
549,Mysore,20230106,00:00:00,27.6,7.8,Low,Foggy
550,Tiruchirappalli,20230106,00:00:00,28.8,2.1,Low,Foggy
551,Bareilly,20230106,00:00:00,33.2,13.6,None,Rainy
552,Aligarh,20230106,00:00:00,27.0,18.2,High,Foggy
553,Moradabad,20230106,00:00:00,25.7,0.8,Low,Foggy
554,Jalandhar,20230106,00:00:00,40.6,1.9,Medium,Foggy
555,Bhubaneswar,20230106,00:00:00,25.0,14.3,Low,Foggy
556,Salem,20230106,00:00:00,26.8,0.3,None,Sunny
557,Warangal,20230106,00:00:00,23.0,6.5,Low,Foggy
558,Guntur,20230106,00:00:00,29.5,0.8,None,Cloudy
559,Bhiwandi,20230106,00:00:00,31.7,10.3,Low,Foggy
560,Saharanpur,20230106,00:00:00,29.4,0.5,None,Sunny
561,Gorakhpur,20230106,00:00:00,34.1,2.6,None,Cloudy
562,Bikaner,20230106,00:00:00,35.4,5.0,Medium,Foggy
563,Amravati,20230106,00:00:00,29.9,2.5,Medium,Foggy
564,Noida,20230106,00:00:00,36.3,9.7,High,Foggy
565,Jamshedpur,20230106,00:00:00,32.2,9.1,None,Rainy
566,Bhilai,20230106,00:00:00,22.3,7.9,None,Rainy
567,Cuttack,20230106,00:00:00,31.6,3.9,Low,Foggy
568,Firozabad,20230106,00:00:00,34.8,1.3,None,Cloudy
569,Kochi,20230106,00:00:00,32.9,4.0,None,Cloudy
570,Nellore,20230106,00:00:00,26.2,0.8,None,Sunny
571,Bhavnagar,20230106,00:00:00,30.6,7.4,None,Rainy
572,Dehradun,20230106,00:00:00,30.5,11.1,High,Foggy
573,Durgapur,20230106,00:00:00,28.8,5.6,Medium,Foggy
574,Asansol,20230106,00:00:00,25.7,2.6,Low,Foggy
575,Rourkela,20230106,00:00:00,30.8,2.4,High,Foggy
576,Nanded,20230106,00:00:00,30.1,6.3,High,Foggy
577,Kolhapur,20230106,00:00:00,24.4,6.5,Medium,Foggy
578,Ajmer,20230106,00:00:00,30.4,13.6,High,Foggy
579,Akola,20230106,00:00:00,28.1,0.6,Medium,Foggy
580,Gulbarga,20230106,00:00:00,37.7,8.2,None,Rainy
581,Jamnagar,20230106,00:00:00,23.5,0.7,None,Cloudy
582,Ujjain,20230106,00:00:00,35.0,2.4,Low,Foggy
583,Loni,20230106,00:00:00,30.9,1.5,None,Sunny
584,Siliguri,20230106,00:00:00,27.2,6.1,None,Rainy
585,Jhansi,20230106,00:00:00,32.7,7.0,None,Rainy
586,Ulhasnagar,20230106,00:00:00,17.4,7.8,Low,Foggy
587,Nellore,20230106,00:00:00,36.5,2.4,None,Cloudy
588,Bilaspur,20230106,00:00:00,32.0,8.9,None,Rainy
589,Shimla,20230106,00:00:00,23.8,0.6,None,Cloudy
590,Panipat,20230106,00:00:00,24.7,0.1,None,Sunny
591,Bharatpur,20230106,00:00:00,24.7,7.0,Medium,Foggy
592,Gandhinagar,20230106,00:00:00,35.9,1.2,Low,Foggy
593,Pimpri-Chinchwad,20230106,00:00:00,33.0,5.5,Medium,Foggy
594,Anantapur,20230106,00:00:00,34.8,12.5,Medium,Foggy
595,Dewas,20230106,00:00:00,37.9,13.2,Medium,Foggy
596,Karnal,20230106,00:00:00,37.6,0.8,None,Cloudy
597,Tirunelveli,20230106,00:00:00,30.5,4.0,None,Sunny
598,Bathinda,20230106,00:00:00,21.6,4.3,None,Cloudy
599,Rewa,20230106,00:00:00,36.9,12.5,None,Rainy
600,Satna,20230106,00:00:00,20.6,27.1,Low,Foggy
601,Mumbai,20230107,00:00:00,32.5,25.9,Medium,Foggy
602,Delhi,20230107,00:00:00,32.7,1.8,None,Sunny
603,Bengaluru,20230107,00:00:00,30.2,1.3,None,Sunny
604,Hyderabad,20230107,00:00:00,26.0,13.2,None,Rainy
605,Ahmedabad,20230107,00:00:00,30.4,20.5,Medium,Foggy
606,Chennai,20230107,00:00:00,32.2,0.2,None,Cloudy
607,Kolkata,20230107,00:00:00,24.2,4.7,Medium,Foggy
608,Pune,20230107,00:00:00,38.1,4.6,None,Cloudy
609,Jaipur,20230107,00:00:00,22.9,3.2,Low,Foggy
610,Lucknow,20230107,00:00:00,31.4,1.0,None,Sunny
611,Kanpur,20230107,00:00:00,27.0,2.6,Medium,Foggy
612,Nagpur,20230107,00:00:00,36.6,6.5,Medium,Foggy
613,Indore,20230107,00:00:00,24.7,0.2,Low,Foggy
614,Thane,20230107,00:00:00,24.8,0.5,None,Sunny
615,Bhopal,20230107,00:00:00,24.9,8.2,None,Rainy
616,Visakhapatnam,20230107,00:00:00,28.7,13.9,Low,Foggy
617,Patna,20230107,00:00:00,41.7,6.6,None,Rainy
618,Vadodara,20230107,00:00:00,27.8,10.1,High,Foggy
619,Ghaziabad,20230107,00:00:00,29.6,9.5,Medium,Foggy
620,Ludhiana,20230107,00:00:00,24.2,3.8,None,Cloudy
621,Agra,20230107,00:00:00,33.6,3.4,Low,Foggy
622,Nashik,20230107,00:00:00,30.1,2.8,Low,Foggy
623,Faridabad,20230107,00:00:00,30.5,17.1,Low,Foggy
624,Meerut,20230107,00:00:00,28.1,21.6,Low,Foggy
625,Rajkot,20230107,00:00:00,36.6,3.0,Low,Foggy
626,Kalyan,20230107,00:00:00,35.0,8.6,None,Rainy
627,Vasai-Virar,20230107,00:00:00,29.1,3.1,None,Sunny
628,Varanasi,20230107,00:00:00,35.6,0.4,High,Foggy
629,Srinagar,20230107,00:00:00,29.7,1.9,Low,Foggy
630,Aurangabad,20230107,00:00:00,29.6,1.5,Medium,Foggy
631,Dhanbad,20230107,00:00:00,33.8,2.9,Medium,Foggy
632,Amritsar,20230107,00:00:00,29.9,13.9,Low,Foggy
633,Navi Mumbai,20230107,00:00:00,30.0,6.5,None,Rainy
634,Allahabad,20230107,00:00:00,39.0,1.5,Low,Foggy
635,Ranchi,20230107,00:00:00,22.5,2.4,High,Foggy
636,Howrah,20230107,00:00:00,33.5,1.1,Medium,Foggy
637,Coimbatore,20230107,00:00:00,38.9,3.1,Medium,Foggy
638,Jabalpur,20230107,00:00:00,28.9,0.6,Low,Foggy
639,Gwalior,20230107,00:00:00,30.9,20.0,Medium,Foggy
640,Vijayawada,20230107,00:00:00,24.9,3.4,Low,Foggy
641,Jodhpur,20230107,00:00:00,32.6,15.0,None,Rainy
642,Madurai,20230107,00:00:00,21.4,3.2,Low,Foggy
643,Raipur,20230107,00:00:00,32.0,0.9,Low,Foggy
644,Kota,20230107,00:00:00,35.0,11.3,Medium,Foggy
645,Guwahati,20230107,00:00:00,39.1,4.8,None,Sunny
646,Chandigarh,20230107,00:00:00,28.0,0.7,None,Sunny
647,Solapur,20230107,00:00:00,26.9,3.3,None,Cloudy
648,Hubli–Dharwad,20230107,00:00:00,26.5,3.0,None,Sunny
649,Mysore,20230107,00:00:00,23.1,1.1,Low,Foggy
650,Tiruchirappalli,20230107,00:00:00,34.8,8.1,None,Rainy
651,Bareilly,20230107,00:00:00,27.1,2.9,Low,Foggy
652,Aligarh,20230107,00:00:00,20.0,1.6,Low,Foggy
653,Moradabad,20230107,00:00:00,33.9,3.2,Low,Foggy
654,Jalandhar,20230107,00:00:00,28.9,0.9,Medium,Foggy
655,Bhubaneswar,20230107,00:00:00,30.8,2.3,Medium,Foggy
656,Salem,20230107,00:00:00,35.5,7.4,Medium,Foggy
657,Warangal,20230107,00:00:00,31.1,5.7,Low,Foggy
658,Guntur,20230107,00:00:00,43.1,10.3,Low,Foggy
659,Bhiwandi,20230107,00:00:00,26.6,5.5,High,Foggy
660,Saharanpur,20230107,00:00:00,37.3,0.9,Low,Foggy
661,Gorakhpur,20230107,00:00:00,41.1,3.6,None,Sunny
662,Bikaner,20230107,00:00:00,31.4,3.1,Low,Foggy
663,Amravati,20230107,00:00:00,38.6,12.3,Low,Foggy
664,Noida,20230107,00:00:00,29.4,21.2,Low,Foggy
665,Jamshedpur,20230107,00:00:00,32.1,1.9,Low,Foggy
666,Bhilai,20230107,00:00:00,24.3,3.9,Medium,Foggy
667,Cuttack,20230107,00:00:00,25.2,0.3,Low,Foggy
668,Firozabad,20230107,00:00:00,26.4,2.6,Medium,Foggy
669,Kochi,20230107,00:00:00,32.4,0.4,None,Cloudy
670,Nellore,20230107,00:00:00,24.8,15.6,None,Rainy
671,Bhavnagar,20230107,00:00:00,29.6,6.5,None,Rainy
672,Dehradun,20230107,00:00:00,24.1,9.9,Low,Foggy
673,Durgapur,20230107,00:00:00,28.9,5.9,None,Rainy
674,Asansol,20230107,00:00:00,25.5,4.8,High,Foggy
675,Rourkela,20230107,00:00:00,25.7,0.2,None,Cloudy
676,Nanded,20230107,00:00:00,36.1,7.7,Medium,Foggy
677,Kolhapur,20230107,00:00:00,30.7,5.0,Low,Foggy
678,Ajmer,20230107,00:00:00,32.7,0.0,Low,Foggy
679,Akola,20230107,00:00:00,25.7,9.6,Low,Foggy
680,Gulbarga,20230107,00:00:00,33.8,1.8,Low,Foggy
681,Jamnagar,20230107,00:00:00,21.0,0.3,High,Foggy
682,Ujjain,20230107,00:00:00,29.5,8.4,Medium,Foggy
683,Loni,20230107,00:00:00,20.1,0.3,None,Cloudy
684,Siliguri,20230107,00:00:00,21.4,0.4,Medium,Foggy
685,Jhansi,20230107,00:00:00,33.8,5.2,None,Rainy
686,Ulhasnagar,20230107,00:00:00,26.7,1.1,None,Sunny
687,Nellore,20230107,00:00:00,35.3,1.1,None,Cloudy
688,Bilaspur,20230107,00:00:00,29.9,4.2,High,Foggy
689,Shimla,20230107,00:00:00,35.7,39.9,None,Rainy
690,Panipat,20230107,00:00:00,27.0,5.0,High,Foggy
691,Bharatpur,20230107,00:00:00,36.1,12.8,Low,Foggy
692,Gandhinagar,20230107,00:00:00,31.6,2.3,Medium,Foggy
693,Pimpri-Chinchwad,20230107,00:00:00,36.5,0.9,None,Cloudy
694,Anantapur,20230107,00:00:00,22.2,1.5,High,Foggy
695,Dewas,20230107,00:00:00,18.3,2.9,Low,Foggy
696,Karnal,20230107,00:00:00,30.1,2.0,None,Sunny
697,Tirunelveli,20230107,00:00:00,30.1,3.4,None,Sunny
698,Bathinda,20230107,00:00:00,33.1,1.5,Low,Foggy
699,Rewa,20230107,00:00:00,27.9,2.5,None,Cloudy
700,Satna,20230107,00:00:00,27.8,1.9,None,Cloudy
701,Mumbai,20230108,00:00:00,32.8,1.4,None,Sunny
702,Delhi,20230108,00:00:00,37.2,15.9,None,Rainy
703,Bengaluru,20230108,00:00:00,26.8,5.4,Low,Foggy
704,Hyderabad,20230108,00:00:00,33.4,7.4,High,Foggy
705,Ahmedabad,20230108,00:00:00,29.5,8.6,Low,Foggy
706,Chennai,20230108,00:00:00,27.6,0.3,High,Foggy
707,Kolkata,20230108,00:00:00,34.2,1.6,Medium,Foggy
708,Pune,20230108,00:00:00,31.5,9.9,Low,Foggy
709,Jaipur,20230108,00:00:00,29.6,0.4,None,Cloudy
710,Lucknow,20230108,00:00:00,25.4,2.5,None,Sunny
711,Kanpur,20230108,00:00:00,37.9,17.3,High,Foggy
712,Nagpur,20230108,00:00:00,30.2,1.2,None,Sunny
713,Indore,20230108,00:00:00,30.4,11.8,Low,Foggy
714,Thane,20230108,00:00:00,31.3,3.3,Medium,Foggy
715,Bhopal,20230108,00:00:00,23.8,1.9,High,Foggy
716,Visakhapatnam,20230108,00:00:00,35.0,3.1,High,Foggy
717,Patna,20230108,00:00:00,23.2,10.3,None,Rainy
718,Vadodara,20230108,00:00:00,31.0,2.2,Medium,Foggy
719,Ghaziabad,20230108,00:00:00,24.0,32.5,None,Rainy
720,Ludhiana,20230108,00:00:00,30.2,2.2,High,Foggy
721,Agra,20230108,00:00:00,20.9,5.1,High,Foggy
722,Nashik,20230108,00:00:00,25.4,2.3,None,Cloudy
723,Faridabad,20230108,00:00:00,25.0,0.2,None,Cloudy
724,Meerut,20230108,00:00:00,34.6,3.3,Medium,Foggy
725,Rajkot,20230108,00:00:00,27.8,9.6,None,Rainy
726,Kalyan,20230108,00:00:00,38.0,5.4,Low,Foggy
727,Vasai-Virar,20230108,00:00:00,28.9,2.4,None,Cloudy
728,Varanasi,20230108,00:00:00,26.6,9.4,None,Rainy
729,Srinagar,20230108,00:00:00,28.2,5.1,High,Foggy
730,Aurangabad,20230108,00:00:00,20.6,0.2,Low,Foggy
731,Dhanbad,20230108,00:00:00,34.9,0.8,Low,Foggy
732,Amritsar,20230108,00:00:00,24.2,3.0,High,Foggy
733,Navi Mumbai,20230108,00:00:00,28.3,1.8,Medium,Foggy
734,Allahabad,20230108,00:00:00,29.0,3.6,Low,Foggy
735,Ranchi,20230108,00:00:00,23.7,6.7,None,Rainy
736,Howrah,20230108,00:00:00,32.8,0.7,None,Sunny
737,Coimbatore,20230108,00:00:00,22.3,13.0,Medium,Foggy
738,Jabalpur,20230108,00:00:00,30.7,7.3,Low,Foggy
739,Gwalior,20230108,00:00:00,22.5,11.9,Medium,Foggy
740,Vijayawada,20230108,00:00:00,34.5,4.3,None,Cloudy
741,Jodhpur,20230108,00:00:00,30.5,2.2,Medium,Foggy
742,Madurai,20230108,00:00:00,30.5,3.7,Low,Foggy
743,Raipur,20230108,00:00:00,23.8,2.7,Medium,Foggy
744,Kota,20230108,00:00:00,25.7,8.0,None,Rainy
745,Guwahati,20230108,00:00:00,26.9,2.1,Medium,Foggy
746,Chandigarh,20230108,00:00:00,35.6,1.3,Medium,Foggy
747,Solapur,20230108,00:00:00,31.0,4.0,Medium,Foggy
748,Hubli–Dharwad,20230108,00:00:00,32.5,17.7,Low,Foggy
749,Mysore,20230108,00:00:00,42.8,4.2,None,Sunny
750,Tiruchirappalli,20230108,00:00:00,29.1,3.5,None,Sunny
751,Bareilly,20230108,00:00:00,33.3,3.3,Low,Foggy
752,Aligarh,20230108,00:00:00,34.1,4.2,High,Foggy
753,Moradabad,20230108,00:00:00,32.2,2.2,None,Cloudy
754,Jalandhar,20230108,00:00:00,33.3,5.5,None,Rainy
755,Bhubaneswar,20230108,00:00:00,24.7,2.1,Medium,Foggy
756,Salem,20230108,00:00:00,29.6,10.6,High,Foggy
757,Warangal,20230108,00:00:00,31.8,2.7,None,Sunny
758,Guntur,20230108,00:00:00,34.2,2.9,None,Cloudy
759,Bhiwandi,20230108,00:00:00,42.9,0.3,Low,Foggy
760,Saharanpur,20230108,00:00:00,32.1,8.4,None,Rainy
761,Gorakhpur,20230108,00:00:00,37.6,9.8,None,Rainy
762,Bikaner,20230108,00:00:00,30.6,0.2,None,Cloudy
763,Amravati,20230108,00:00:00,36.2,4.1,Low,Foggy
764,Noida,20230108,00:00:00,22.1,3.1,High,Foggy
765,Jamshedpur,20230108,00:00:00,27.7,4.2,Medium,Foggy
766,Bhilai,20230108,00:00:00,23.9,20.0,Medium,Foggy
767,Cuttack,20230108,00:00:00,19.6,7.2,Low,Foggy
768,Firozabad,20230108,00:00:00,27.9,6.2,Low,Foggy
769,Kochi,20230108,00:00:00,30.3,2.2,High,Foggy
770,Nellore,20230108,00:00:00,35.7,10.2,None,Rainy
771,Bhavnagar,20230108,00:00:00,34.9,5.4,None,Rainy
772,Dehradun,20230108,00:00:00,26.6,14.6,High,Foggy
773,Durgapur,20230108,00:00:00,40.9,2.1,Low,Foggy
774,Asansol,20230108,00:00:00,32.2,4.9,Low,Foggy
775,Rourkela,20230108,00:00:00,26.2,7.8,High,Foggy
776,Nanded,20230108,00:00:00,32.4,4.9,None,Cloudy
777,Kolhapur,20230108,00:00:00,17.7,4.3,Medium,Foggy
778,Ajmer,20230108,00:00:00,39.3,17.5,Medium,Foggy
779,Akola,20230108,00:00:00,32.5,18.0,Medium,Foggy
780,Gulbarga,20230108,00:00:00,22.1,1.2,Medium,Foggy
781,Jamnagar,20230108,00:00:00,19.6,3.2,Low,Foggy
782,Ujjain,20230108,00:00:00,28.4,2.2,Low,Foggy
783,Loni,20230108,00:00:00,23.9,1.0,Medium,Foggy
784,Siliguri,20230108,00:00:00,32.3,4.6,Low,Foggy
785,Jhansi,20230108,00:00:00,30.2,17.5,Low,Foggy
786,Ulhasnagar,20230108,00:00:00,28.7,0.3,None,Sunny
787,Nellore,20230108,00:00:00,30.3,2.9,None,Sunny
788,Bilaspur,20230108,00:00:00,30.9,0.9,Low,Foggy
789,Shimla,20230108,00:00:00,35.7,12.9,None,Rainy
790,Panipat,20230108,00:00:00,33.5,0.8,None,Cloudy
791,Bharatpur,20230108,00:00:00,23.6,6.1,None,Rainy
792,Gandhinagar,20230108,00:00:00,28.3,1.0,None,Cloudy
793,Pimpri-Chinchwad,20230108,00:00:00,31.4,3.4,None,Cloudy
794,Anantapur,20230108,00:00:00,27.6,0.1,Medium,Foggy
795,Dewas,20230108,00:00:00,28.9,1.5,Low,Foggy
796,Karnal,20230108,00:00:00,41.6,1.8,Low,Foggy
797,Tirunelveli,20230108,00:00:00,31.5,5.8,Low,Foggy
798,Bathinda,20230108,00:00:00,34.3,8.5,None,Rainy
799,Rewa,20230108,00:00:00,27.1,0.0,Low,Foggy
800,Satna,20230108,00:00:00,25.3,0.5,Medium,Foggy
801,Mumbai,20230109,00:00:00,38.2,4.4,Medium,Foggy
802,Delhi,20230109,00:00:00,28.6,6.8,None,Rainy
803,Bengaluru,20230109,00:00:00,36.2,6.2,Medium,Foggy
804,Hyderabad,20230109,00:00:00,32.2,2.7,Medium,Foggy
805,Ahmedabad,20230109,00:00:00,30.2,2.5,Low,Foggy
806,Chennai,20230109,00:00:00,23.1,15.1,None,Rainy
807,Kolkata,20230109,00:00:00,35.0,1.1,None,Sunny
808,Pune,20230109,00:00:00,29.2,0.7,Low,Foggy
809,Jaipur,20230109,00:00:00,25.5,10.4,None,Rainy
810,Lucknow,20230109,00:00:00,31.8,2.3,Medium,Foggy
811,Kanpur,20230109,00:00:00,21.3,26.9,High,Foggy
812,Nagpur,20230109,00:00:00,27.0,2.5,Low,Foggy
813,Indore,20230109,00:00:00,26.8,5.1,None,Rainy
814,Thane,20230109,00:00:00,20.5,1.2,None,Sunny
815,Bhopal,20230109,00:00:00,25.6,1.5,Medium,Foggy
816,Visakhapatnam,20230109,00:00:00,15.7,27.1,High,Foggy
817,Patna,20230109,00:00:00,34.6,3.4,Low,Foggy
818,Vadodara,20230109,00:00:00,35.6,6.3,Low,Foggy
